Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,green iguana (<em>Iguana iguana</em>),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
objectid, Reporter, Observation_ Date, Year_ Accuracy, Date_ Entered, Date_ Updated, Updated_ By, Collector, F W C  Observation  I D, Date_ Uncertainty, Report_ Ownership, Source_ Type, Florida_ Reporter, Weed_ Watch_ I D, Observation_ Identifier, Common_ Name, Scientific_ Name, Phenology, Nativity, Original_ Reported_ Subject, Sex, Reviewer_ Identifier, Confidence, Voucher, Herbarium, Herbarium_ Record, Reference, Host, Host_ Name, Host_ Phenology, Host_ Damage, Maturity, Life_ Status, Smallest_ Observed, Largest_ Observed, Incidence, Severity, Verification_ Method, Identification_ Credibility, Identification_ Date, Reviewed, Reviewer, Date_ Reviewed, Number_ Collected, Abundance, Density, Gross_ Area, Gross_ Area_ Units, Infested_ Area, Infested_ Area_ Units, Native_ Canopy_ Cover, Stem_ Count, Treatment, Treatment_ Area, Treatment_ Comments, Aggressiveness, Disturbance_ Age, Distrubance_ I D, Control_ Action, Patch_ Type, Disturbance, Population_ Size, Invasive_ Canopy_ Cover, Overall_percent_of_water_surface_of_plot_covered_by_vegetation, Overall_percent_of_water_surface_of_water_ Body_covered_by_vegetation, Eradication_ Date, Plants_ Treated, Habitat, Locality, Huc_ Number, Elevation, Disturbance_ Type, Disturbance_ Severity, Management_ Type, Impacted_ Resources, Location, Coordinates, F I P S_codes, City, Section,township, Range, Quart, Quad, Quad_ Number, Quarter_ Quad, Local_ Ownership, National_ Ownership, Satellite, Forest_ Service_ Region, National_ Forest, Ranger_ District, A K E P I C_ Site, A K E P I C_ Original_ Site, Map_ Scale, Map_ Source, Map_ Date, Access, Site_ Name, Coordinate_ Uncertainty, Depth_of_ Water, Water_ Body_ Type, Water_ Velocity, Water_ Clarity, Nutrient_ Level, Salinity_and_ Tide, Aspect, Soil_ Moisture, Substrate, C W M A_ Name, Alberta_ Jurisdiction, Sighting_ Waterbody_ I D, Lake/ Bay_ Name, Lake/ Bay_ Type, Creek_ Name, Creek_ Type, River_ Name, River_ Type, Muncipality_ Name, Conservation_ Authority_ Name, Provincial_ Park_ Name, Fisheries_ Management_ Zone_ I D, M N R_ District_ Boundaries_ Name, Conservation_ Area_ I D, Conservation_ Area_ Name, Quaternary_ Watershed_ I D, Tertiary_ Watershed_ I D, Conservation_ Reserves_ Name, First_ Nation_ Name, Federal_ Lands_ Name, Federal_ Lands_ Type, Florida_ Location_ I D, Refuge, Course, Elevation_ Uncertainty_ In_ Meters, Speed_ In_ Meters_ Per_ Second, Conservation_ Area, Water_ Body_ Name, Data_ Type, Study_ Type, Visit_ Type,method, Precision, Surveyor, Other_ Surveyors, Reporter_ Affiliation, Source_ Name, Source_ I D, Site, U R L, Datum, G P S_ Model, Comments, Project_ Name, Project_ Description, Project_ Method, Project_ Discussion, Collection_ Time, Start_ Time, Stop_ Time, Agent_ Source, Quantity, Trap_ Type, Number_ Of_ Traps, Target_ Name, Target_ Count, Target_ Range, Species_found,polygon Wkt
4863991,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,28-Nov-16,,1-Mar-17,28-Nov-16,,,265229,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.7084, -80.2306",12099,Royal Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,Reporting a big brown lizard and a smaller green lizard. Sounds like two green iguanas. Spiky lizards.,,,,,,,,,,,,,,,Positive,POINT (-80.2306019000576 26.708398399666464)
4863990,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,3-Oct-16,,1-Mar-17,4-Oct-16,,,257634,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.6359, -80.0962",12099,Palm Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.096153800057778 26.635900900106492)
4863989,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,9-Sep-16,,1-Mar-17,20-Sep-16,,,257025,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Possible,,Verified,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.6652, -80.242",12099,Wellington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.241989999838609 26.665184999588121)
4863988,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,13-Sep-16,,1-Mar-17,14-Sep-16,,,256769,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.5729, -80.0775",12099,Lake Worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.0774804003002 26.572915199776673)
4863987,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,13-Sep-16,,1-Mar-17,13-Sep-16,,,256766,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.4517, -80.1309",12099,Delray Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,Caller reporting a 5-6ft iguana on assisted living property. Advised on iguanas. Caller has not seen the iguana. rsc.dbe@grandvillasenior.net,,,,,,,,,,,,,,,Positive,POINT (-80.130948700422152 26.451680299905945)
4863986,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,26-Aug-16,,1-Mar-17,31-Aug-16,,,256179,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.4939, -80.0797",12099,Boynton Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.079710000416128 26.493946999854188)
4863985,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,21-Aug-16,,1-Mar-17,24-Aug-16,,,255796,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Possible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.3683, -80.1289",12099,Boca Raton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"Bright green iguana, about 1 foot long.  Went into neighbor's yard and they haven't seen it since Sunday.  First one they've seen in the neighborhood.",,,,,,,,,,,,,,,Positive,POINT (-80.128932100236227 26.368306400420067)
4863984,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,15-Aug-16,,1-Mar-17,15-Aug-16,,,253615,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.3426, -80.1167",12099,Boca Raton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"Dozens of green iguanas on his and neighboring properties.  Many of his neighbors consider them a large nuisance.  He was wondering if he could euthanize them with an air rifle and hunting pellets, it is a very quick death.  Advised that it is legal to humanely euthanize iguanas off his and other's property with landowner permission.  Call came in through the commissioner's office (Commissioner Abraham?)",,,,,,,,,,,,,,,Positive,POINT (-80.11673299992799 26.342633999859231)
4863983,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,25-Jul-16,,1-Mar-17,25-Jul-16,,,248818,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Possible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.696, -80.0433",12099,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"2 green iguanas, 1 large, grey/brown with frill down the back and 1 smaller and bright green.  Cross-striping on tails only.",,,,,,,,,,,,,,,Positive,POINT (-80.043287999841255 26.695996899737167)
4863982,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,19-Jul-16,,1-Mar-17,19-Jul-16,,,248565,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.9342, -80.0942",12099,Jupiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Found Dead,,,,,,,,,,,,"About 2 feet, will send photo.  Washed up on beach.",,,,,,,,,,,,,,,Positive,POINT (-80.094208699571766 26.934224600085258)
4863981,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,19-Jul-16,,1-Mar-17,19-Jul-16,,,248553,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.8093, -80.0541",12099,North Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.054102399606 26.809250999933738)
4863980,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,15-Jul-16,,1-Mar-17,15-Jul-16,,,248444,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.5318, -80.0905",12099,Boynton Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.090546500120865 26.531786599971667)
4863979,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,14-Jul-16,,1-Mar-17,14-Jul-16,,,248371,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.804, -80.0718",12099,West Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"Green, about 3 feet long with frill down back.",,,,,,,,,,,,,,,Positive,POINT (-80.071797999777857 26.804004999930839)
4863978,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,8-Jul-16,,1-Mar-17,11-Jul-16,,,248196,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.3683, -80.1289",12099,Boca Raton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.128932100236227 26.368306400420067)
4863977,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,24-Jun-16,,1-Mar-17,28-Jun-16,,,247164,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.5381, -80.0539",12099,Boynton Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.053903000123341 26.538064000053623)
4863976,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,24-Jun-16,,1-Mar-17,28-Jun-16,,,247043,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Credible,,Verified,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.4615, -80.0728",12099,Delray Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.0728200999676 26.461462500094342)
4863975,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,27-Jun-16,,1-Mar-17,27-Jun-16,,,246994,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.6582, -80.2368",12099,Wellington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"3 foot lizard, thought it was a Nile monitor.  Sent photo, green iguana.",,,,,,,,,,,,,,,Positive,POINT (-80.2367520002046 26.658175000076255)
4863974,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,27-Jun-16,,1-Mar-17,27-Jun-16,,,246988,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.5534, -80.1018",12099,Boynton Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"Kid released 3 foot green iguana.  He and his parents live at 93 Citrus Park Lane, Boynton Beach, FL 33436.  Farouq is the kid's name, not sure on parents name or last name.  Would like to see the iguana removed and rehomed.  Also would like the Exotic Pet Amnesty Program presented as an alternative to future release. Called dispatch, will assign and officer.  LE Case #6160. 6/30- Spoke to Investigator Howell, will get there today or tomorrow and take an educational approach.",,,,,,,,,,,,,,,Positive,POINT (-80.1018180001006 26.55341700029436)
4863973,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,27-Jun-16,,1-Mar-17,27-Jun-16,,,246974,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Possible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.388, -80.1682",12099,Boca Raton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"Bright green lizard on driveway, 2-3 feet long.  No idea on species and larger than the iguanas she has seen.  Will try to get a photograph.",,,,,,,,,,,,,,,Positive,POINT (-80.168191999661019 26.388003000238314)
4863972,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,9-Jun-16,,1-Mar-17,9-Jun-16,,,246076,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Possible,,Verified,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.6276, -80.1354",12099,Greenacres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,Wondering if it what she could do if she started trapping iguanas on her parents property.  Directed to nuisance wildlife regulations for information on euthanization and carcass disposal.,,,,,,,,,,,,,,,Positive,POINT (-80.135389600349754 26.62762760043347)
4863971,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,7-Jun-16,,1-Mar-17,7-Jun-16,,,245996,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.6826, -80.291",12099,Wellington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.291016399986859 26.682625200392749)
4863970,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,2-Jun-16,,1-Mar-17,2-Jun-16,,,245230,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.6798, -80.2027",12099,Royal Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"On edge below car bridge, SW corner, exit for Southern of 441.  Sees them consistently.  1 smaller (about 1.5 feet) and 2 larger (about 2.5 feet).",,,,,,,,,,,,,,,Positive,POINT (-80.202651999689976 26.679811600325138)
4863969,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,20-May-16,,1-Mar-17,20-May-16,,,244582,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Possible,,Verified,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.5318, -80.0905",12099,Boynton Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"About 15"".  Just started seeing iguanas in the past couple weeks.",,,,,,,,,,,,,,,Positive,POINT (-80.090546500120865 26.531786599971667)
4863968,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,25-Apr-16,,1-Mar-17,25-Apr-16,,,243531,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.6783, -80.1819",12099,Royal Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"Called on Nile monitor, sent photos.  Green iguana.",,,,,,,,,,,,,,,Positive,POINT (-80.181935899622033 26.678250999584009)
4863967,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,22-Apr-16,,1-Mar-17,22-Apr-16,,,243497,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Possible,,Verified,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.7056, -80.0364",12099,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.036429699770792 26.705620599810857)
4863966,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,31-Mar-16,,1-Mar-17,31-Mar-16,,,242583,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Photographs,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.525, -80.0577",12099,Boynton Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,Positive,POINT (-80.057739499877982 26.52495010036688)
4863965,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,9-Mar-16,,1-Mar-17,9-Mar-16,,,242113,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Possible,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.7153, -80.0534",12099,West Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,Saw large lizard go over fence.  Couldn't remember which lizards we would respond to. Sent her a lizard ID site for future reference and talked to her about when to report to the IveGot1 Hotline.  Did ID it as another green iguana but not positive from the brief glimpse.,,,,,,,,,,,,,,,Positive,POINT (-80.053374599857875 26.715342399732037)
4863964,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,22-Aug-16,,1-Mar-17,1-Oct-16,,,264320,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.3565, -80.3013",12099, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"E. Metzger, N. Scobel",,,,,,,,,,,,,,,Positive,POINT (-80.301279099850547 26.356512100253269)
4863963,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,31-Aug-16,,1-Mar-17,1-Oct-16,,,264321,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.6798, -80.3632",12099, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"J. Roth, A. Wood",,,,,,,,,,,,,,,Positive,POINT (-80.3631995999815 26.67983570035733)
4863962,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,31-Aug-16,,1-Mar-17,1-Oct-16,,,264322,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.68, -80.3634",12099, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"J. Roth, A. Wood",,,,,,,,,,,,,,,Positive,POINT (-80.363399799860815 26.679981100047769)
4863961,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,27-Sep-16,,1-Mar-17,1-Oct-16,,,264328,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.6849, -80.3636",12099, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"N. Scobel, T. Adamson",,,,,,,,,,,,,,,Positive,POINT (-80.363633700035166 26.684911800439295)
4863960,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,27-Sep-16,,1-Mar-17,1-Oct-16,,,264329,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.6849, -80.3636",12099, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"N. Scobel, T. Adamson",,,,,,,,,,,,,,,Positive,POINT (-80.363633700035166 26.684911800439295)
4863959,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission ,14-Oct-16,,1-Mar-17,1-Nov-16,,,264465,,State Agency,Bulk Data,,,,green iguana,Iguana iguana ,,,Iguana iguana,,,,,,,,,,,,,,,,,,Expertise,Verified,,Verified,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palm Beach County, Florida, United States","26.684, -80.3637",12099, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Observation,,,,,,,,,,,,"A. Wood, J. Roth",,,,,,,,,,,,,,,Positive,POINT (-80.363718999831917 26.684027300119851)
